Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Location,Co-Applicant,Property Price,Loan sanctioned
F,25.0,1100.18,Low,Working,Laborers,Rural,47476.2,318.24,1.0,599.49,0,Unpossessed,Semi-Urban,1,70293.67,False
M,24.0,2096.58,Low,Working,Drivers,Rural,34275.78,292.24,2.0,621.31,0,Active,Semi-Urban,1,60383.14,False
F,18.0,1036.13,Low,Working,Laborers,Rural,10835.89,87.27,3.0,764.83,0,Unpossessed,Semi-Urban,0,16452.35,False
M,53.0,1832.63,Low,Working,Sales staff,Semi-Urban,95811.22,470.07,2.0,698.34,0,Active,Rural,0,169958.69,False
M,21.0,2756.92,Low,Working,Accountants,Semi-Urban,124038.33,371.04,3.0,763.52,0,Inactive,Urban,0,159815.67,False
M,33.0,1621.84,Low,Working,Cooking staff,Semi-Urban,32273.64,243.26,1.0,613.31,0,Unpossessed,Rural,1,56495.72,False
F,61.0,2034.14,Low,Working,Laborers,Semi-Urban,39921.58,254.71,3.0,639.22,0,Inactive,Semi-Urban,0,70834.34,False
M,18.0,1688.89,Low,Commercial associate,Sales staff,Semi-Urban,102171.28,315.04,2.0,782.21,0,Inactive,Semi-Urban,0,161268.5,False
F,18.0,1852.4,Low,Working,Laborers,Semi-Urban,123815.77,371.45,2.0,622.51,0,Active,Urban,1,183502.23,False
M,34.0,1548.3,Low,Working,Sales staff,Semi-Urban,115364.22,495.9,2.0,651.77,0,Inactive,Semi-Urban,0,205919.63,False
F,41.0,2632.12,Low,Working,Sales staff,Semi-Urban,75956.22,572.88,1.0,750.58,1,Unpossessed,Semi-Urban,1,95569.48,False
M,45.0,1938.62,Low,Commercial associate,Laborers,Semi-Urban,120309.25,335.44,3.0,674.0,0,Inactive,Semi-Urban,1,142969.86,False
M,39.0,2379.89,Low,Working,Drivers,Semi-Urban,8292.7,99.19,2.0,637.72,0,Unpossessed,Urban,1,12107.13,False
M,53.0,0.0,Low,Working,Not available,Semi-Urban,98158.04,500.59,0.0,646.14,0,Active,Semi-Urban,0,144606.09,False
M,63.0,3746.94,High,Pensioner,Retired,Semi-Urban,74840.96,312.5,3.0,700.26,0,Unpossessed,Rural,1,108068.51,False
F,38.0,2416.8,Low,Working,Core staff,Rural,109292.27,583.44,3.0,635.73,1,Active,Semi-Urban,1,126471.32,False
F,23.0,5167.51125,Low,Commercial associate,Managers,Semi-Urban,66614.18,333.57,2.0,631.42,0,Unpossessed,Semi-Urban,1,94989.61,False
M,55.0,1597.57,Low,Working,Laborers,Semi-Urban,53448.81,234.15,1.0,621.02,0,Unpossessed,Urban,1,99970.56,False
F,41.0,2929.47,Low,Commercial associate,Secretaries,Semi-Urban,27831.71,140.47,1.0,630.99,0,Inactive,Semi-Urban,1,35903.36,False
M,41.0,1639.12,Low,State servant,Core staff,Semi-Urban,132055.2,392.53,1.0,648.02,0,Inactive,Semi-Urban,1,202353.66,False
F,20.0,3516.52,Low,Commercial associate,Accountants,Semi-Urban,108234.86,535.24,2.0,782.11,0,Unpossessed,Rural,0,148014.85,False
F,31.0,2289.97,Low,Working,Laborers,Semi-Urban,121772.47,426.83,1.0,600.69,0,Inactive,Semi-Urban,0,167368.14,False
F,24.0,2193.01,Low,Working,Laborers,Urban,42500.93,196.47,2.0,744.22,0,Unpossessed,Rural,1,75359.31,False
F,26.0,1646.63,Low,Commercial associate,Accountants,Rural,74032.59,366.94,4.0,738.67,0,Inactive,Urban,1,123622.75,False
M,42.0,1849.22,Low,Working,Core staff,Semi-Urban,121239.94,745.31,3.0,836.38,0,Inactive,Urban,0,141308.38,False
M,58.0,2075.18,Low,Working,Drivers,Semi-Urban,54810.04,272.61,3.0,673.72,1,Active,Rural,0,80821.96,False
F,34.0,3989.12,Low,Working,Managers,Semi-Urban,167958.97,446.76,2.0,673.92,0,Inactive,Rural,0,193263.47,False
M,18.0,0.0,Low,Commercial associate,Security staff,Semi-Urban,139119.28,437.78,0.0,645.22,0,Active,Semi-Urban,1,233680.48,False
F,64.0,5167.51125,Low,Working,IT staff,Semi-Urban,91775.98,721.9,2.0,744.03,1,Active,Rural,0,116908.31,False
M,65.0,3719.74,High,Pensioner,Retired,Semi-Urban,106840.05,920.3712499999999,3.0,813.71,0,Active,Rural,1,178302.18,False
M,40.0,2622.73,Low,Commercial associate,Not available,Rural,85025.09,527.56,2.0,637.45,0,Unpossessed,Urban,1,113239.83,False
M,62.0,914.26,High,Pensioner,Retired,Rural,20359.36,102.99,2.0,842.09,0,Active,Semi-Urban,0,33170.18,False
F,30.0,3325.77,Low,Working,Drivers,Semi-Urban,176587.23,501.05,3.0,651.13,0,Inactive,Rural,0,232279.45,False
M,41.0,2634.03,Low,State servant,Not available,Rural,186153.74,586.96,6.0,655.65,0,Unpossessed,Rural,0,227039.25,False
F,65.0,1339.64,High,Pensioner,Retired,Urban,37093.37,207.34,2.0,688.78,0,Unpossessed,Rural,1,57769.27,False
F,62.0,2743.47,Low,Commercial associate,Laborers,Rural,41568.21,191.56,4.0,818.74,0,Inactive,Urban,0,78860.22,False
M,18.0,1171.91,Low,Working,Not available,Semi-Urban,31527.63,155.73,2.0,740.04,1,Unpossessed,Urban,0,56513.95,False
F,37.0,1983.47,Low,Working,Drivers,Semi-Urban,44292.28,262.63,2.0,822.52,0,Unpossessed,Urban,1,76470.27,False
F,40.0,1168.69,Low,Working,Not available,Rural,27695.58,146.28,3.0,593.45,0,Active,Rural,1,46392.42,False
F,21.0,2142.11,Low,Working,Not available,Semi-Urban,88537.93,430.3,3.0,746.56,0,Unpossessed,Urban,0,123332.37,False
F,51.0,5167.51125,Low,Commercial associate,Managers,Urban,230665.075,653.58,2.0,795.09,0,Inactive,Rural,1,320047.7,False
M,39.0,1266.95,Low,Working,Not available,Rural,73220.57,595.08,2.0,603.73,0,Unpossessed,Rural,0,129650.09,False
F,54.0,4231.2,Low,State servant,Not available,Urban,119865.78,832.24,1.0,777.72,0,Inactive,Semi-Urban,1,207940.68,False
F,23.0,2370.39,Low,Working,Private service staff,Rural,110148.94,896.12,2.0,643.87,0,Active,Rural,1,158147.75,False
M,35.0,3890.33,Low,Commercial associate,Core staff,Rural,230665.075,669.07,2.0,759.48,1,Active,Urban,1,344891.6775,False
M,60.0,1343.05,Low,Working,High skill tech staff,Rural,63859.94,326.0,2.0,646.66,0,Inactive,Semi-Urban,1,90957.55,False
F,53.0,3472.53,Low,Commercial associate,Private service staff,Semi-Urban,80939.69,377.43,2.0,679.42,0,Active,Rural,0,140332.25,False
M,20.0,2925.35,Low,Working,Laborers,Rural,80332.0,494.26,4.0,600.45,0,Active,Semi-Urban,0,98166.3,False
F,35.0,2809.12,Low,Working,Core staff,Semi-Urban,74331.33,210.26,2.0,646.22,0,Active,Rural,0,128650.55,False
M,28.0,917.55,Low,Working,Sales staff,Semi-Urban,6431.37,66.63,1.0,756.11,0,Unpossessed,Rural,1,9231.26,False
F,18.0,2661.45,Low,Commercial associate,Drivers,Semi-Urban,52926.64,291.25,2.0,661.79,0,Active,Semi-Urban,0,85228.95,False
M,36.0,1120.13,Low,Working,Not available,Semi-Urban,72597.11,269.07,0.0,631.06,0,Inactive,Urban,1,127170.76,False
M,36.0,1040.64,Low,Commercial associate,Sales staff,Semi-Urban,24697.24,140.9,2.0,730.06,1,Inactive,Urban,0,44315.75,False
F,29.0,3851.14,Low,Commercial associate,Laborers,Urban,65519.4,793.91,3.0,828.25,1,Inactive,Urban,0,117072.3,False
M,65.0,3101.75,High,Pensioner,Retired,Rural,76982.96,410.06,2.0,759.66,0,Unpossessed,Semi-Urban,0,91687.65,False
F,60.0,3159.14,Low,Working,Laborers,Rural,48022.78,225.51,2.0,619.29,1,Unpossessed,Urban,1,56207.09,False
F,18.0,1550.69,Low,State servant,Not available,Rural,216828.91,760.28,2.0,741.84,0,Inactive,Rural,1,280666.38,False
F,18.0,4158.53,Low,Commercial associate,Sales staff,Urban,38867.88,210.05,4.0,777.55,0,Active,Rural,0,46827.69,False
M,46.0,2519.61,Low,Commercial associate,Accountants,Semi-Urban,94044.96,316.73,2.0,694.55,0,Inactive,Rural,0,175856.71,False
F,65.0,2052.43,High,Pensioner,Retired,Semi-Urban,98921.01,383.71,1.0,822.6,1,Inactive,Semi-Urban,0,162538.02,False
M,32.0,3406.61,Low,Working,Not available,Rural,46063.22,295.27,0.0,627.86,1,Inactive,Semi-Urban,0,66787.93,False
F,44.0,3542.29,Low,Working,Laborers,Semi-Urban,114168.65,364.92,2.0,620.59,0,Unpossessed,Semi-Urban,1,157558.12,False
F,30.0,2406.41,Low,Working,High skill tech staff,Semi-Urban,72114.23,350.67,2.0,818.54,0,Active,Rural,0,117971.94,False
M,58.0,0.0,Low,Working,Laborers,Semi-Urban,76795.92,407.44,3.0,740.04,1,Unpossessed,Rural,0,113666.79,False
F,22.0,3935.91,Low,Working,Not available,Semi-Urban,140106.56,466.25,5.0,597.15,0,Unpossessed,Rural,1,251598.57,False
F,49.0,2438.08,Low,Working,Managers,Rural,38026.92,202.81,3.0,634.4,1,Unpossessed,Semi-Urban,1,67611.22,False
F,49.0,5167.51125,Low,Working,Managers,Urban,128995.06,345.93,3.0,747.17,1,Unpossessed,Semi-Urban,0,224592.71,False
F,19.0,0.0,Low,Working,Sales staff,Semi-Urban,12884.77,144.07,2.0,630.42,0,Inactive,Semi-Urban,1,22490.38,False
M,47.0,1281.29,Low,Working,Drivers,Semi-Urban,38693.17,224.09,2.0,646.96,0,Inactive,Rural,1,71625.26,False
M,18.0,2159.53,Low,Working,Laborers,Semi-Urban,74690.68,607.91,4.0,611.56,0,Inactive,Rural,0,125516.03,False
F,39.0,1769.37,Low,Working,Not available,Rural,49418.79,200.42,2.0,637.29,0,Inactive,Semi-Urban,1,54601.78,False
F,38.0,3148.84,Low,Working,Medicine staff,Semi-Urban,162888.45,595.81,2.0,642.69,0,Unpossessed,Rural,0,184436.87,False
F,45.0,4949.23,Low,Commercial associate,Accountants,Urban,187104.39,533.01,3.0,671.58,0,Active,Semi-Urban,0,277492.42,False
M,30.0,2069.99,Low,State servant,Core staff,Semi-Urban,51909.81,275.19,4.0,804.34,0,Unpossessed,Semi-Urban,0,88516.49,False
F,41.0,2536.52,Low,Working,High skill tech staff,Semi-Urban,28165.25,144.44,2.0,685.95,0,Inactive,Rural,0,47632.68,False
F,47.0,2417.45,Low,Working,Laborers,Semi-Urban,33387.62,107.21,2.0,722.58,0,Active,Rural,0,43092.06,False
F,18.0,1553.47,Low,Working,Cooking staff,Semi-Urban,108638.77,478.17,4.0,648.86,0,Inactive,Urban,0,160871.78,False
M,45.0,5099.74,Low,Working,Laborers,Semi-Urban,130124.73,487.24,2.0,661.91,0,Unpossessed,Urban,1,146244.92,False
F,34.0,3927.85,Low,Working,Drivers,Semi-Urban,230665.075,920.3712499999999,3.0,841.71,1,Active,Urban,0,344891.6775,False
M,52.0,3233.79,Low,Working,Core staff,Semi-Urban,88967.45,236.6,3.0,810.83,0,Active,Urban,1,104535.18,False
M,47.0,1339.69,Low,Commercial associate,Not available,Rural,31150.14,271.41,3.0,686.84,0,Unpossessed,Rural,0,43554.21,False
M,18.0,2551.73,Low,Working,Not available,Semi-Urban,42971.32,220.11,2.0,624.5,0,Inactive,Urban,1,59290.54,False
M,29.0,1031.32,Low,Working,Laborers,Rural,31644.69,193.11,2.0,742.84,0,Inactive,Urban,0,53297.66,False
M,44.0,1984.47,Low,Working,Not available,Semi-Urban,40658.58,247.25,1.0,613.18,0,Unpossessed,Rural,1,50530.92,False
M,18.0,1234.95,Low,Working,Laborers,Semi-Urban,83197.81,369.47,4.0,673.87,1,Active,Semi-Urban,1,144247.02,False
M,60.0,1359.39,Low,State servant,Medicine staff,Semi-Urban,33688.44,167.25,2.0,649.97,0,Active,Rural,1,49913.57,False
M,18.0,2010.24,Low,Working,Laborers,Semi-Urban,46125.63,242.44,4.0,625.7,0,Inactive,Semi-Urban,1,80489.26,False
F,50.0,3137.21,Low,State servant,Core staff,Semi-Urban,151911.95,434.67,2.0,838.85,0,Active,Urban,1,236737.36,False
M,51.0,2303.12,Low,Working,Laborers,Semi-Urban,35107.52,418.83,2.0,699.77,0,Inactive,Rural,0,51561.03,False
M,18.0,1040.66,Low,Working,Cooking staff,Semi-Urban,18649.85,120.26,3.0,696.26,0,Unpossessed,Semi-Urban,1,34702.38,False
F,30.0,0.0,Low,Commercial associate,Secretaries,Semi-Urban,39626.06,189.79,3.0,586.76,0,Inactive,Semi-Urban,1,67779.54,False
M,64.0,0.0,Low,Working,Not available,Semi-Urban,62911.53,333.12,3.0,613.45,0,Unpossessed,Semi-Urban,1,116751.07,False
F,33.0,2147.22,Low,Working,Sales staff,Semi-Urban,62743.08,501.07,2.0,661.93,0,Inactive,Semi-Urban,1,109289.19,False
M,41.0,0.0,Low,Commercial associate,Laborers,Semi-Urban,139930.05,579.96,2.0,649.04,0,Inactive,Rural,0,171993.06,False
M,59.0,1261.07,Low,Commercial associate,Not available,Semi-Urban,26655.14,122.39,1.0,628.97,0,Inactive,Rural,0,32688.12,False
M,24.0,1649.75,Low,Working,Security staff,Semi-Urban,82852.89,220.51,1.0,662.7,0,Inactive,Semi-Urban,0,150831.13,False
M,27.0,1393.03,Low,Working,Not available,Rural,139294.88,415.43,1.0,630.34,0,Active,Rural,0,253052.16,False
F,20.0,0.0,Low,Commercial associate,Drivers,Semi-Urban,48661.63,328.39,2.0,637.98,0,Active,Urban,1,63960.76,False
F,43.0,1767.13,Low,Working,Laborers,Semi-Urban,54823.7,309.78,2.0,714.22,0,Active,Rural,0,102983.6,False
F,31.0,0.0,Low,Commercial associate,Laborers,Semi-Urban,52536.11,429.74,0.0,608.45,0,Inactive,Rural,1,72042.32,False
M,52.0,2352.54,Low,Working,Not available,Semi-Urban,165358.68,899.14,3.0,757.86,0,Inactive,Semi-Urban,0,182660.98,False
F,62.0,1162.04,Low,Working,Sales staff,Semi-Urban,25300.42,124.22,3.0,613.78,0,Unpossessed,Rural,1,43115.88,False
M,60.0,0.0,Low,Working,Medicine staff,Rural,87463.77,470.31,1.0,594.56,1,Inactive,Semi-Urban,1,145482.29,False
F,30.0,4033.4,Low,Commercial associate,Not available,Urban,41103.24,332.86,3.0,644.85,0,Active,Rural,0,48248.42,False
F,44.0,3839.27,Low,Commercial associate,Managers,Rural,61910.6,316.13,2.0,760.18,1,Active,Rural,1,85658.02,False
M,39.0,3081.47,Low,Working,Not available,Semi-Urban,41898.24,203.07,1.0,612.42,0,Active,Urban,1,54461.29,False
F,34.0,604.5,Low,Working,Cleaning staff,Semi-Urban,12279.25,75.31,2.0,698.39,1,Inactive,Semi-Urban,0,16119.19,False
M,25.0,0.0,Low,Commercial associate,Core staff,Semi-Urban,83620.96,484.75,1.0,634.59,0,Unpossessed,Rural,1,117841.82,False
F,60.0,1654.23,High,Pensioner,Retired,Urban,35962.95,190.75,2.0,753.37,0,Unpossessed,Urban,1,39797.39,False
F,37.0,1254.52,Low,Working,Laborers,Rural,20268.02,179.64,2.0,624.5,1,Unpossessed,Semi-Urban,0,22966.03,False
F,59.0,3812.19,Low,Commercial associate,Sales staff,Semi-Urban,194022.06,529.63,2.0,619.84,0,Active,Urban,1,225409.82,False
M,44.0,2184.55,Low,Commercial associate,Laborers,Semi-Urban,28264.04,136.29,2.0,590.59,0,Inactive,Rural,1,36824.59,False
M,23.0,2773.74,Low,Working,Laborers,Semi-Urban,154461.32,511.84,1.0,801.02,1,Active,Semi-Urban,0,224165.27,False
F,32.0,1654.55,Low,State servant,High skill tech staff,Semi-Urban,20367.15,104.43,3.0,788.95,0,Unpossessed,Semi-Urban,0,33200.33,False
F,30.0,1468.27,Low,Working,Core staff,Semi-Urban,35105.07,271.64,3.0,692.16,0,Unpossessed,Semi-Urban,0,46820.33,False
M,44.0,1562.98,Low,Commercial associate,Sales staff,Semi-Urban,20940.46,209.62,2.0,730.97,0,Unpossessed,Urban,1,32984.91,False
F,18.0,2250.46,Low,State servant,Laborers,Urban,39132.84,183.87,4.0,751.23,0,Unpossessed,Urban,0,56565.29,False
M,19.0,3166.25,Low,Working,Laborers,Rural,63774.3,463.61,3.0,599.87,1,Unpossessed,Urban,1,106665.27,False
F,44.0,1953.25,Low,Working,Not available,Semi-Urban,25734.98,123.9,3.0,633.93,0,Active,Urban,1,45441.37,False
F,24.0,4558.67,Low,Commercial associate,Not available,Urban,45316.36,372.47,3.0,638.6,0,Unpossessed,Rural,0,59550.35,False
F,18.0,2027.64,Low,Working,Managers,Semi-Urban,161119.21,449.64,1.0,685.97,0,Inactive,Semi-Urban,1,196798.23,False
M,35.0,2321.35,Low,Commercial associate,Laborers,Rural,26691.2,132.48,3.0,682.8,0,Inactive,Rural,1,32989.14,False
F,38.0,2035.33,Low,Commercial associate,Drivers,Urban,41130.81,207.13,1.0,650.01,0,Inactive,Urban,0,61670.05,False
M,31.0,0.0,Low,Working,Laborers,Urban,230665.075,741.61,4.0,616.97,0,Active,Semi-Urban,1,344891.6775,False
F,20.0,3153.04,Low,Working,Medicine staff,Semi-Urban,165021.12,534.31,6.0,621.38,1,Inactive,Semi-Urban,1,207798.55,False
F,33.0,1283.87,Low,Commercial associate,Laborers,Rural,20287.74,92.81,2.0,650.96,1,Inactive,Urban,0,22927.39,False
M,51.0,3975.7,Low,Working,Drivers,Semi-Urban,113957.29,305.46,2.0,815.09,1,Active,Rural,1,162679.4,False
F,18.0,0.0,Low,Working,Security staff,Semi-Urban,83751.16,577.46,2.0,613.3,0,Unpossessed,Semi-Urban,1,108779.36,False
F,18.0,2074.52,Low,Working,Laborers,Semi-Urban,129438.2,666.8,3.0,654.64,0,Inactive,Semi-Urban,0,181954.63,False
F,38.0,2505.42,Low,Commercial associate,Sales staff,Semi-Urban,67524.63,343.23,3.0,829.13,0,Inactive,Semi-Urban,1,89540.47,False
F,46.0,986.11,Low,Working,Laborers,Semi-Urban,28140.21,155.17,2.0,640.69,0,Unpossessed,Semi-Urban,1,51920.68,False
M,34.0,2721.17,Low,Working,Laborers,Semi-Urban,57768.49,270.97,1.0,642.49,0,Active,Urban,1,94913.3,False
M,19.0,2833.12,Low,Commercial associate,Drivers,Urban,97054.24,431.72,2.0,647.84,0,Unpossessed,Rural,1,111468.68,False
M,59.0,5167.51125,Low,Working,Not available,Semi-Urban,105191.57,920.3712499999999,1.0,740.61,0,Inactive,Semi-Urban,1,182989.6,False
F,25.0,0.0,Low,Working,Laborers,Semi-Urban,46103.63,292.66,1.0,631.86,0,Inactive,Semi-Urban,0,55587.03,False
F,36.0,4030.79,Low,Working,Laborers,Urban,108583.33,508.38,3.0,656.83,1,Active,Semi-Urban,0,147561.5,False
F,19.0,4444.77,Low,Working,Not available,Rural,42472.36,189.46,1.0,782.81,0,Inactive,Semi-Urban,0,56144.8,False
F,29.0,1969.66,Low,Commercial associate,Sales staff,Semi-Urban,61185.05,433.74,1.0,595.78,1,Active,Rural,1,100970.79,False
F,18.0,2671.13,Low,Working,Not available,Semi-Urban,99115.87,282.99,1.0,826.77,0,Unpossessed,Rural,1,148018.12,False
M,32.0,3379.72,Low,Commercial associate,Sales staff,Rural,74689.04,386.86,1.0,630.29,0,Active,Urban,0,127131.66,False
M,43.0,1634.04,Low,Working,Sales staff,Semi-Urban,34334.53,117.88,1.0,634.87,0,Unpossessed,Urban,1,42864.09,False
M,18.0,1875.41,Low,Commercial associate,Not available,Semi-Urban,198780.0,632.72,5.0,822.34,0,Unpossessed,Semi-Urban,1,344260.48,False
F,40.0,1634.34,Low,Working,Secretaries,Semi-Urban,37492.12,273.19,2.0,840.45,0,Inactive,Rural,0,57142.45,False
F,32.0,2049.8,Low,Working,Cooking staff,Urban,31746.27,366.61,4.0,740.04,1,Inactive,Rural,0,59898.31,False
M,50.0,3257.78,Low,Working,Laborers,Semi-Urban,68332.58,338.14,4.0,621.13,1,Inactive,Rural,1,113984.95,False
F,51.0,4867.58,Low,Commercial associate,Not available,Semi-Urban,116502.08,782.45,1.0,699.1,0,Unpossessed,Semi-Urban,0,150199.87,False
M,60.0,1102.91,High,Pensioner,Retired,Semi-Urban,23910.57,236.11,2.0,848.4,0,Unpossessed,Urban,0,40349.82,False
M,62.0,2419.75,Low,Commercial associate,Drivers,Semi-Urban,52686.89,266.33,1.0,740.04,1,Active,Rural,0,64008.37,False
M,18.0,2179.13,Low,Working,Sales staff,Semi-Urban,115220.76,590.15,0.0,591.24,0,Inactive,Rural,0,174175.15,False
M,18.0,1685.89,Low,Commercial associate,Core staff,Rural,45556.52,173.98,2.0,608.6,1,Inactive,Semi-Urban,0,52821.94,False
F,58.0,1556.76,Low,Commercial associate,Sales staff,Semi-Urban,57290.21,456.39,4.0,617.22,0,Unpossessed,Semi-Urban,1,103312.42,False
M,42.0,2082.69,Low,Working,Managers,Semi-Urban,44244.82,275.5,2.0,748.0,0,Inactive,Semi-Urban,0,50809.03,False
M,20.0,0.0,Low,Working,Secretaries,Semi-Urban,24746.35,169.66,1.0,740.04,0,Active,Semi-Urban,1,31374.09,False
M,30.0,0.0,Low,Working,Sales staff,Semi-Urban,33235.64,0.0,0.0,612.41,0,Active,Urban,1,47999.84,False
M,39.0,0.0,Low,Working,Drivers,Semi-Urban,91060.6,408.64,1.0,625.97,0,Unpossessed,Urban,1,121699.87,False
M,22.0,1945.96,Low,Commercial associate,Accountants,Semi-Urban,28065.74,144.26,1.0,710.23,0,Unpossessed,Urban,1,42184.88,False
F,47.0,1773.24,Low,Working,Core staff,Semi-Urban,28153.4,320.53,2.0,841.18,0,Active,Semi-Urban,1,53370.56,False
F,39.0,4106.65,Low,Working,Laborers,Semi-Urban,168733.85,511.43,4.0,756.24,0,Inactive,Rural,1,286454.77,False
M,20.0,0.0,Low,Working,Managers,Semi-Urban,88502.05,623.13,3.0,642.9,1,Active,Semi-Urban,1,104536.39,False
M,52.0,2767.22,Low,Working,Managers,Semi-Urban,75611.14,387.41,3.0,689.76,1,Active,Semi-Urban,1,86301.43,False
F,36.0,1147.49,Low,Commercial associate,Cooking staff,Semi-Urban,18530.51,104.18,1.0,837.37,0,Unpossessed,Semi-Urban,1,22084.58,False
M,60.0,1219.52,Low,Working,Cleaning staff,Semi-Urban,80766.16,498.4,3.0,798.27,0,Active,Urban,1,99685.37,False
F,53.0,1874.75,Low,Working,Sales staff,Semi-Urban,103649.91,413.07,3.0,675.35,1,Inactive,Rural,1,116722.5,False
M,20.0,518.29,Low,Working,Core staff,Semi-Urban,33513.99,256.17,3.0,636.35,0,Unpossessed,Urban,1,52976.98,False
M,52.0,3380.11,Low,State servant,Not available,Semi-Urban,182282.23,879.55,3.0,740.04,0,Active,Semi-Urban,0,300284.19,False
M,22.0,2303.6,Low,Working,Security staff,Semi-Urban,68415.15,332.78,3.0,780.43,1,Inactive,Urban,0,109232.93,False
F,28.0,998.55,Low,Working,Laborers,Semi-Urban,60904.82,267.0,2.0,788.1,0,Inactive,Semi-Urban,1,81812.28,False
M,42.0,1309.23,Low,Working,Laborers,Semi-Urban,22226.56,225.21,1.0,627.74,0,Unpossessed,Rural,0,37018.66,False
M,32.0,2446.81,Low,Working,Drivers,Rural,42444.0,406.6,2.0,637.64,0,Active,Urban,1,71975.08,False
M,32.0,1814.94,Low,Working,Laborers,Semi-Urban,37846.46,403.03,2.0,753.17,0,Inactive,Rural,1,42032.12,False
M,43.0,1884.75,Low,Working,Sales staff,Semi-Urban,38049.92,173.3,1.0,680.95,0,Inactive,Semi-Urban,0,47276.12,False
F,61.0,2753.65,Low,Commercial associate,Sales staff,Urban,51901.14,342.94,3.0,676.15,0,Active,Semi-Urban,0,62852.4,False
F,62.0,3527.73,Low,Working,Core staff,Semi-Urban,106351.97,608.0,2.0,825.06,0,Inactive,Semi-Urban,0,130425.28,False
F,50.0,3097.3,Low,Working,Laborers,Rural,75973.68,577.62,2.0,644.91,1,Unpossessed,Rural,0,115316.07,False
F,41.0,859.06,Low,Working,Core staff,Rural,71143.36,237.17,2.0,780.05,0,Inactive,Urban,0,129535.38,False
F,30.0,1761.16,Low,Working,Low-skill Laborers,Semi-Urban,48334.84,232.84,2.0,640.17,0,Active,Rural,1,83555.96,False
M,18.0,1652.82,Low,Working,Accountants,Rural,66402.32,296.92,2.0,807.36,0,Unpossessed,Rural,0,113315.47,False
M,34.0,2561.96,Low,Working,Not available,Semi-Urban,128073.32,610.24,1.0,628.71,0,Inactive,Urban,1,147598.59,False
M,29.0,3841.55,Low,Commercial associate,Drivers,Urban,44477.81,475.63,2.0,842.73,0,Inactive,Rural,0,58273.03,False
M,33.0,1878.72,Low,Commercial associate,Laborers,Semi-Urban,174279.19,696.13,2.0,732.23,0,Active,Rural,0,202106.91,False
F,25.0,2097.49,Low,Working,Sales staff,Rural,79148.95,386.2,3.0,740.04,0,Active,Urban,1,143328.19,False
M,63.0,701.89,Low,Working,Drivers,Semi-Urban,32811.34,225.17,2.0,799.33,1,Unpossessed,Urban,0,58359.46,False
F,18.0,3276.47,Low,State servant,Medicine staff,Semi-Urban,77135.84,366.6,2.0,784.29,0,Unpossessed,Urban,1,143090.28,False
M,22.0,0.0,Low,Working,Security staff,Semi-Urban,36328.3,265.19,1.0,634.71,1,Active,Semi-Urban,1,60883.41,False
M,62.0,963.72,Low,Working,Drivers,Semi-Urban,36428.57,157.04,3.0,773.72,1,Active,Semi-Urban,0,61823.27,False
M,30.0,1265.94,Low,State servant,Core staff,Semi-Urban,61432.32,287.49,3.0,785.04,0,Unpossessed,Urban,1,77385.25,False
M,41.0,1870.43,Low,Working,Waiters/barmen staff,Semi-Urban,30930.8,245.9,1.0,613.26,0,Inactive,Semi-Urban,1,53912.43,False
F,35.0,1614.87,Low,Working,Laborers,Rural,97675.87,382.15,3.0,692.04,0,Active,Urban,1,157301.26,False
F,61.0,5167.51125,Low,State servant,High skill tech staff,Semi-Urban,230665.075,920.3712499999999,2.0,795.27,1,Inactive,Semi-Urban,0,318119.91,False
